media_id,url,name,pub_country,pub_state,language,about_country,media_type,public_notes,editor_notes,stories_per_day,first_story
"231870","http://china-briefing.com/","china-briefing.com","","","","","","","","0.01","2011-11-21"
"800145","http://chinaconsulatechicago.org/","chinaconsulatechicago.org","","","","","","","","0.0","2018-06-25"
"1310967","http://chq-airport.gr/","chq-airport.gr","","","","","","","","0.0","2019-07-15"
"67320","http://www.christianpost.com/#spider","Christian Post","","","en","United States","","","","16.17","2015-09-14"
"112651","http://christian.org.uk/","christian.org.uk","","","","","","","","0.0","2011-04-11"
"137204","http://christianaction.org/","christianaction.org","","","","","","","","1.71","2019-12-16"
"94845","http://www.christianexaminer.com/#spider","christianexaminer.com","","","","","","","","0.0","2012-10-15"
"129203","http://christianheadlines.com/","christianheadlines.com","","","en","United States","","","","6.24","2018-09-17"
"152792","http://christianity.com/","christianity.com","","","","","","","","0.01","2014-07-07"
"1420533","http://christianlifedaily.com/","christianlifedaily.com","","","","","","","","0.0","2019-04-15"
"97992","http://christiannews.net/#spider","christiannews.net","","","","","","","","0.0","2012-10-29"
"1093095","http://christianpatriotdaily.com/","christianpatriotdaily.com","","","","","","","","0.0","2017-10-09"
"1291305","http://christianpersecutionreview.org.uk/","christianpersecutionreview.org.uk","","","","","","","","0.0","2019-06-24"
"1310513","http://christiansfortruth.com/","christiansfortruth.com","","","","","","","","0.02","2018-07-30"
"195765","http://christsfaithfulwitness.blogspot.com/","christsfaithfulwitness.blogspot.com","","","","","","","","0.0","2014-06-02"
"267053","http://churchmilitant.com/","churchmilitant.com","","","","","","","","6.34","2016-11-28"
"1281133","http://churchofjesuschrist.org/","churchofjesuschrist.org","","","","","","","","0.0","2019-06-17"
"387949","http://churchpop.com/","churchpop.com","","","","","","","","0.0","2014-09-15"
"71978","http://www.cigaraficionado.com/#spider","cigaraficionado.com","","","","","","","","0.0","2014-09-08"
"151525","http://cimss.ssec.wisc.edu/","cimss.ssec.wisc.edu","","","","","","","","0.0","2012-01-09"
"53379","http://cir.ca/#spider","cir.ca","","","","","","","","0.11","2013-03-25"
"1231454","http://circanada.com/","circanada.com","","","","","","","","0.0","2018-12-24"
"35065","http://www.cis.org#spider","CIS","","","en","United States","","","","2.62","2012-04-30"
"560221","http://citizenfreepress.com/","citizenfreepress.com","","","en","United States","","","","54.58","2017-10-30"
"113033","http://citizengo.org/","citizengo.org","ITA","","none","none","","","","0.0","2015-05-11"
"1251729","http://citizensfirstnews.com/","citizensfirstnews.com","","","","","","","","0.0","2019-03-25"
"1228707","http://citizensunitedfoundation.org/","citizensunitedfoundation.org","","","","","","","","0.0","2019-03-04"
"1310355","http://citizenvoters.vote/","citizenvoters.vote","","","","","","","","0.0","2019-07-15"
"24533","http://www.city-journal.org","City Journal","","","","","","","","2.43","2014-02-03"
"296184","http://claremontindependent.com/","claremontindependent.com","","","","","","","","0.0","2012-08-27"
"1341032","http://claremontreviewofbooks.com/","claremontreviewofbooks.com","","","","","","","","0.0","2019-11-11"
"85328","http://www.clarionproject.org/#spider","clarionproject.org","","","","","","","","0.12","2012-04-30"
"67213","http://clashdaily.com/#spider","clashdaily.com","","","en","United States","","","","7.27","2013-06-03"
"1240431","http://classicfirearms.com/","classicfirearms.com","","","","","","","","0.0","2021-05-30"
"126270","http://clclt.com/","clclt.com","USA","US-NC","en","United States","print_native","","","0.73","2017-11-27"
"69903","http://ClearanceJobs.com/#spider","ClearanceJobs.com","","","","","","","","0.0","2011-11-07"
"437798","http://clevelandbanner.com/","clevelandbanner.com","USA","US-TN","en","United States","print_native","","","0.03","2018-06-25"
"699488","http://click.email.deadline.com/","click.email.deadline.com","","","","","","","","0.0","2018-02-12"
"144350","http://climatechangedispatch.com/","climatechangedispatch.com","","","","","","","","3.61","2020-07-06"
"79098","http://www.climatedepot.com/#spider","climatedepot.com","","","en","United States","","","","5.98","2014-05-12"
"813495","http://climatism.blog/","climatism.blog","","","","","","","","0.17","2013-09-16"
"262801","http://clintonemail.com/","clintonemail.com","","","","","","","","0.0","2015-03-09"
